EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL,TERMINAL_BW(g),LIVER(g),KIDNEY_TOTAL(g),KIDNEY_R(g),KIDNEY_L(g)
0665,01,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,193.1,9.127,0.553,,
0665,01,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,210.0,10.241,0.594,,
0665,01,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,217.1,10.386,0.775,,
0665,01,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,192.3,8.223,0.581,,
0665,02,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,206.8,10.137,0.742,,
0665,02,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,203.9,9.863,0.802,,
0665,02,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,204.5,8.941,0.611,,
0665,02,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,207.3,9.519,0.73,,
0665,02,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,206.9,10.023,0.777,,
0665,03,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,206.9,9.302,0.664,,
0665,03,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,202.3,9.214,0.7,,
0665,03,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,198.4,7.916,0.688,,
0665,03,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,203.5,8.49,0.687,,
0665,03,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,209.0,8.891,0.662,,
0665,04,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,219.7,10.086,0.752,,
0665,04,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,214.7,10.788,0.645,,
0665,04,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,227.5,11.12,0.573,,
0665,04,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,218.3,10.204,0.673,,
0665,04,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,218.6,11.136,0.767,,
0665,05,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low,201.1,8.433,0.673,,
0665,05,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low,212.4,10.981,0.761,,
0665,05,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low,219.5,11.728,0.737,,
0665,05,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low,219.0,10.758,0.913,,
0665,05,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,20,mg/kg,Low,203.8,9.626,0.697,,
0665,06,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low,196.0,8.607,0.729,,
0665,06,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low,193.6,8.323,0.6,,
0665,06,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low,204.4,9.763,0.807,,
0665,06,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low,203.7,8.315,0.613,,
0665,06,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,20,mg/kg,Low,198.7,8.525,0.621,,
0665,07,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low,187.9,7.744,0.508,,
0665,07,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low,197.1,8.652,0.663,,
0665,07,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low,203.2,8.668,0.677,,
0665,07,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low,204.1,8.713,0.737,,
0665,07,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,20,mg/kg,Low,199.8,8.733,0.686,,
0665,08,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low,229.5,12.745,0.756,,
0665,08,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low,210.9,10.486,0.514,,
0665,08,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low,222.6,10.776,0.731,,
0665,08,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low,217.1,11.158,0.723,,
0665,08,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,20,mg/kg,Low,207.4,11.111,0.626,,
0665,09,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle,198.3,9.719,0.604,,
0665,09,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle,201.5,8.875,0.848,,
0665,09,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle,201.9,8.853,0.8,,
0665,09,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle,213.8,10.221,0.729,,
0665,09,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,100,mg/kg,Middle,211.4,9.881,0.793,,
0665,10,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle,204.4,9.24,0.733,,
0665,10,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle,214.0,9.708,0.888,,
0665,10,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle,213.6,9.477,0.859,,
0665,10,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle,192.0,7.637,0.697,,
0665,10,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,100,mg/kg,Middle,210.1,9.103,0.89,,
0665,11,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle,193.1,8.144,0.799,,
0665,11,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle,204.6,8.471,0.656,,
0665,11,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle,196.3,8.09,0.744,,
0665,11,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle,194.1,8.067,0.698,,
0665,11,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,100,mg/kg,Middle,202.7,8.884,0.922,,
0665,12,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle,226.0,11.686,0.564,,
0665,12,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle,222.2,10.951,0.615,,
0665,12,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle,219.4,11.298,0.599,,
0665,12,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle,231.0,11.003,0.702,,
0665,12,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,100,mg/kg,Middle,222.2,10.928,0.713,,
0665,13,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,500,mg/kg,High,196.0,8.954,0.611,,
0665,13,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,500,mg/kg,High,218.7,9.03,0.641,,
0665,13,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,500,mg/kg,High,205.4,9.217,0.524,,
0665,13,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,500,mg/kg,High,193.0,8.431,0.571,,
0665,13,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,500,mg/kg,High,201.2,8.96,0.646,,
0665,14,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,500,mg/kg,High,208.4,8.93,0.735,,
0665,14,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,500,mg/kg,High,197.1,7.896,0.608,,
0665,14,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,500,mg/kg,High,207.0,8.413,0.513,,
0665,14,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,500,mg/kg,High,210.9,9.139,0.737,,
0665,14,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,500,mg/kg,High,209.2,8.785,0.8,,
0665,15,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,500,mg/kg,High,200.5,7.429,0.551,,
0665,15,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,500,mg/kg,High,203.0,8.256,0.649,,
0665,15,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,500,mg/kg,High,206.7,8.231,0.52,,
0665,15,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,500,mg/kg,High,200.6,7.722,0.589,,
0665,15,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,500,mg/kg,High,206.2,7.895,0.577,,
0665,16,1,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,500,mg/kg,High,221.0,10.195,0.519,,
0665,16,2,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,500,mg/kg,High,224.6,10.202,0.741,,
0665,16,3,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,500,mg/kg,High,220.9,9.973,0.821,,
0665,16,4,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,500,mg/kg,High,226.9,10.657,0.728,,
0665,16,5,rosiglitazone maleate,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,500,mg/kg,High,217.1,10.329,0.707,,
0666,01,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,253.2,14.281,0.787,,
0666,01,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,222.7,10.12,0.732,,
0666,01,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,247.9,12.878,0.804,,
0666,01,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,251.8,12.438,0.831,,
0666,01,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control,238.4,13.067,0.773,,
0666,02,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,280.2,13.833,0.741,,
0666,02,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,266.3,11.863,0.689,,
0666,02,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,280.3,12.456,0.705,,
0666,02,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,283.7,13.72,0.852,,
0666,02,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control,260.1,12.522,0.568,,
0666,03,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,339.3,17.386,0.828,,
0666,03,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,354.1,17.812,1.134,,
0666,03,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,321.8,14.712,0.888,,
0666,03,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,330.0,14.915,0.783,,
0666,03,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control,315.1,13.657,0.649,,
0666,04,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,412.1,15.103,0.668,,
0666,04,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,407.2,16.58,0.956,,
0666,04,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,406.4,18.378,1.055,,
0666,04,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,430.5,18.666,0.902,,
0666,04,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control,408.4,16.816,0.864,,
0666,05,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,2,mg/kg,Low,253.0,12.354,0.851,,
0666,05,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,2,mg/kg,Low,242.8,12.633,0.67,,
0666,05,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,2,mg/kg,Low,239.1,12.199,0.749,,
0666,05,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,2,mg/kg,Low,239.8,11.643,0.737,,
0666,05,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,2,mg/kg,Low,242.5,12.209,0.709,,
0666,06,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,2,mg/kg,Low,309.8,14.264,0.67,,
0666,06,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,2,mg/kg,Low,260.2,12.562,0.676,,
0666,06,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,2,mg/kg,Low,258.9,12.14,0.808,,
0666,06,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,2,mg/kg,Low,251.3,11.321,0.565,,
0666,06,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,2,mg/kg,Low,277.2,13.865,0.831,,
0666,07,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,2,mg/kg,Low,337.0,14.214,0.652,,
0666,07,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,2,mg/kg,Low,344.0,14.864,0.774,,
0666,07,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,2,mg/kg,Low,375.1,16.599,0.773,,
0666,07,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,2,mg/kg,Low,333.7,15.323,0.902,,
0666,07,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,2,mg/kg,Low,328.3,14.398,0.819,,
0666,08,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,2,mg/kg,Low,444.3,19.536,0.845,,
0666,08,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,2,mg/kg,Low,414.5,15.405,0.728,,
0666,08,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,2,mg/kg,Low,363.6,13.998,0.666,,
0666,08,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,2,mg/kg,Low,457.9,17.235,0.733,,
0666,08,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,2,mg/kg,Low,446.3,17.714,0.709,,
0666,09,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle,265.2,13.407,0.773,,
0666,09,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle,254.7,13.482,0.663,,
0666,09,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle,258.1,12.637,0.795,,
0666,09,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle,243.0,11.97,0.693,,
0666,09,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,20,mg/kg,Middle,254.3,11.839,0.689,,
0666,10,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle,278.7,13.291,0.808,,
0666,10,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle,291.9,15.042,0.793,,
0666,10,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle,275.8,13.304,0.635,,
0666,10,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle,284.4,13.363,0.819,,
0666,10,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,20,mg/kg,Middle,277.2,12.746,0.965,,
0666,11,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle,384.4,18.482,0.836,,
0666,11,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle,333.1,14.848,0.818,,
0666,11,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle,336.3,14.375,0.714,,
0666,11,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle,356.1,16.09,0.683,,
0666,11,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,20,mg/kg,Middle,369.4,16.47,1.111,,
0666,12,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle,431.0,15.582,0.834,,
0666,12,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle,458.5,17.684,0.855,,
0666,12,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle,440.5,17.616,0.852,,
0666,12,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle,413.7,16.996,0.743,,
0666,12,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,20,mg/kg,Middle,416.2,16.362,0.894,,
0666,13,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High,231.1,11.281,0.575,,
0666,13,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High,253.4,13.962,0.928,,
0666,13,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High,244.2,13.001,0.692,,
0666,13,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High,224.2,9.846,0.654,,
0666,13,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,High,256.5,13.655,0.858,,
0666,14,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High,277.7,14.733,0.677,,
0666,14,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High,303.8,14.996,0.883,,
0666,14,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High,284.6,15.811,0.829,,
0666,14,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High,274.1,13.452,0.883,,
0666,14,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,High,290.7,14.299,0.955,,
0666,15,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High,336.6,14.954,0.785,,
0666,15,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High,393.0,18.483,1.356,,
0666,15,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High,354.2,16.835,0.838,,
0666,15,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High,347.6,16.205,0.79,,
0666,15,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,High,324.5,14.924,0.814,,
0666,16,1,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High,415.1,17.556,0.818,,
0666,16,2,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High,401.3,16.239,0.763,,
0666,16,3,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High,451.6,19.727,0.877,,
0666,16,4,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High,417.5,18.193,0.852,,
0666,16,5,rosiglitazone maleate,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,High,456.5,21.1,1.087,,
0669,01,1,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,202.3,9.823,,,
0669,01,2,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,199.8,9.24,,,
0669,01,3,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,200.2,9.504,,,
0669,01,4,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,202.4,9.648,,,
0669,01,5,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control,187.4,8.893,,,
0669,02,1,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,207.7,9.276,,,
0669,02,2,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,189.0,7.755,,,
0669,02,3,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,189.3,8.755,,,
0669,02,4,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,200.0,9.328,,,
0669,02,5,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control,199.2,8.621,,,
0669,03,1,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,184.3,7.631,,,
0669,03,2,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,187.0,7.925,,,
0669,03,3,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,193.6,8.734,,,
0669,03,4,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,194.6,7.69,,,
0669,03,5,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control,191.6,8.141,,,
0669,04,1,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,209.8,9.955,,,
0669,04,2,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,205.2,9.746,,,
0669,04,3,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,212.2,10.467,,,
0669,04,4,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,218.1,10.525,,,
0669,04,5,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control,217.5,9.739,,,
0669,05,1,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,5,mg/kg,Low,196.6,9.632,,,
0669,05,2,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,5,mg/kg,Low,207.3,10.372,,,
0669,05,3,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,5,mg/kg,Low,194.3,8.676,,,
0669,05,4,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,5,mg/kg,Low,195.2,8.43,,,
0669,05,5,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,5,mg/kg,Low,202.1,9.442,,,
0669,06,1,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,5,mg/kg,Low,184.2,8.746,,,
0669,06,2,rotenone,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,5,mg/kg,Low,201.7,9.011,,,
